host_time_iso,elapsed_s,firmware,board_id,sequence,average,temperature_c,bx_mt,by_mt,bz_mt,status_hex,raw_line
2026-07-15T19:12:01.947,123.683,0.5.2-alpha1a,4,15080,10,31.2000,-0.2000,-0.3500,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15080,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.20,BY=-0.35,BZ=0.11,STATUS=0xD1"
2026-07-15T19:12:03.366,125.103,0.5.2-alpha1a,4,15081,10,31.4500,-0.0600,-0.3300,0.0600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15081,AVG=10,CAL=DEFAULT,T=31.45,BX=-0.06,BY=-0.33,BZ=0.06,STATUS=0x11"
2026-07-15T19:12:04.669,126.406,0.5.2-alpha1a,4,15082,10,31.1800,-0.0400,-0.2500,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15082,AVG=10,CAL=DEFAULT,T=31.18,BX=-0.04,BY=-0.25,BZ=0.15,STATUS=0x51"
2026-07-15T19:12:06.053,127.789,0.5.2-alpha1a,4,15083,10,31.2000,-0.0900,-0.2800,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15083,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.09,BY=-0.28,BZ=0.12,STATUS=0x91"
2026-07-15T19:12:07.435,129.172,0.5.2-alpha1a,4,15084,10,31.3700,-0.1100,-0.2600,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15084,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.11,BY=-0.26,BZ=0.13,STATUS=0xD1"
2026-07-15T19:12:08.870,130.607,0.5.2-alpha1a,4,15085,10,31.4500,-0.0900,-0.2600,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15085,AVG=10,CAL=DEFAULT,T=31.45,BX=-0.09,BY=-0.26,BZ=0.11,STATUS=0x11"
2026-07-15T19:12:10.287,132.024,0.5.2-alpha1a,4,15086,10,31.2300,-0.0700,-0.3200,0.1600,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15086,AVG=10,CAL=DEFAULT,T=31.23,BX=-0.07,BY=-0.32,BZ=0.16,STATUS=0x51"
2026-07-15T19:12:11.702,133.439,0.5.2-alpha1a,4,15087,10,31.3200,-0.0700,-0.3500,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15087,AVG=10,CAL=DEFAULT,T=31.32,BX=-0.07,BY=-0.35,BZ=0.13,STATUS=0x91"
2026-07-15T19:12:12.980,134.717,0.5.2-alpha1a,4,15088,10,31.2500,-0.1100,-0.3400,0.1700,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15088,AVG=10,CAL=DEFAULT,T=31.25,BX=-0.11,BY=-0.34,BZ=0.17,STATUS=0xD1"
2026-07-15T19:12:14.355,136.092,0.5.2-alpha1a,4,15089,10,31.5000,-0.0400,-0.3400,0.1600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15089,AVG=10,CAL=DEFAULT,T=31.50,BX=-0.04,BY=-0.34,BZ=0.16,STATUS=0x11"
2026-07-15T19:12:15.781,137.517,0.5.2-alpha1a,4,15090,10,31.3700,-0.1200,-0.3000,0.0400,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15090,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.12,BY=-0.30,BZ=0.04,STATUS=0x51"
2026-07-15T19:12:17.200,138.936,0.5.2-alpha1a,4,15091,10,31.3700,-0.0700,-0.2500,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15091,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.07,BY=-0.25,BZ=0.11,STATUS=0x91"
2026-07-15T19:12:18.602,140.339,0.5.2-alpha1a,4,15092,10,31.2500,-0.0900,-0.2900,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15092,AVG=10,CAL=DEFAULT,T=31.25,BX=-0.09,BY=-0.29,BZ=0.13,STATUS=0xD1"
2026-07-15T19:12:19.892,141.629,0.5.2-alpha1a,4,15093,10,31.4700,-0.0900,-0.3500,0.1600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15093,AVG=10,CAL=DEFAULT,T=31.47,BX=-0.09,BY=-0.35,BZ=0.16,STATUS=0x11"
2026-07-15T19:12:21.276,143.013,0.5.2-alpha1a,4,15094,10,31.3300,-0.1700,-0.1900,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15094,AVG=10,CAL=DEFAULT,T=31.33,BX=-0.17,BY=-0.19,BZ=0.11,STATUS=0x51"
2026-07-15T19:12:22.672,144.408,0.5.2-alpha1a,4,15095,10,31.2800,-0.0800,-0.2800,0.0600,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15095,AVG=10,CAL=DEFAULT,T=31.28,BX=-0.08,BY=-0.28,BZ=0.06,STATUS=0x91"
2026-07-15T19:12:24.104,145.841,0.5.2-alpha1a,4,15096,10,31.3700,-0.0300,-0.3300,0.0400,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15096,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.03,BY=-0.33,BZ=0.04,STATUS=0xD1"
2026-07-15T19:12:25.516,147.253,0.5.2-alpha1a,4,15097,10,31.4700,-0.0600,-0.2800,0.0900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15097,AVG=10,CAL=DEFAULT,T=31.47,BX=-0.06,BY=-0.28,BZ=0.09,STATUS=0x11"
2026-07-15T19:12:26.812,148.548,0.5.2-alpha1a,4,15098,10,31.1200,-0.0900,-0.3200,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15098,AVG=10,CAL=DEFAULT,T=31.12,BX=-0.09,BY=-0.32,BZ=0.12,STATUS=0x51"
2026-07-15T19:12:28.195,149.932,0.5.2-alpha1a,4,15099,10,31.3700,-0.0700,-0.3300,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15099,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.07,BY=-0.33,BZ=0.11,STATUS=0x91"
2026-07-15T19:12:29.587,151.324,0.5.2-alpha1a,4,15100,10,31.5500,-0.1500,-0.3400,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15100,AVG=10,CAL=DEFAULT,T=31.55,BX=-0.15,BY=-0.34,BZ=0.12,STATUS=0xD1"
2026-07-15T19:12:31.010,152.747,0.5.2-alpha1a,4,15101,10,31.1200,-0.1300,-0.3200,0.1200,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15101,AVG=10,CAL=DEFAULT,T=31.12,BX=-0.13,BY=-0.32,BZ=0.12,STATUS=0x11"
2026-07-15T19:12:32.427,154.164,0.5.2-alpha1a,4,15102,10,31.3800,-0.0400,-0.3500,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15102,AVG=10,CAL=DEFAULT,T=31.38,BX=-0.04,BY=-0.35,BZ=0.13,STATUS=0x51"
2026-07-15T19:12:33.845,155.582,0.5.2-alpha1a,4,15103,10,31.2000,-0.1300,-0.2500,0.0800,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15103,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.13,BY=-0.25,BZ=0.08,STATUS=0x91"
2026-07-15T19:12:35.113,156.850,0.5.2-alpha1a,4,15104,10,31.3200,-0.0300,-0.3000,0.0400,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15104,AVG=10,CAL=DEFAULT,T=31.32,BX=-0.03,BY=-0.30,BZ=0.04,STATUS=0xD1"
2026-07-15T19:12:36.498,158.235,0.5.2-alpha1a,4,15105,10,30.9900,-0.1300,-0.3200,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15105,AVG=10,CAL=DEFAULT,T=30.99,BX=-0.13,BY=-0.32,BZ=0.13,STATUS=0x11"
2026-07-15T19:12:37.916,159.653,0.5.2-alpha1a,4,15106,10,31.3300,-0.0800,-0.3400,0.0900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15106,AVG=10,CAL=DEFAULT,T=31.33,BX=-0.08,BY=-0.34,BZ=0.09,STATUS=0x51"
2026-07-15T19:12:39.331,161.067,0.5.2-alpha1a,4,15107,10,31.0500,-0.0300,-0.3200,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15107,AVG=10,CAL=DEFAULT,T=31.05,BX=-0.03,BY=-0.32,BZ=0.11,STATUS=0x91"
2026-07-15T19:12:40.775,162.512,0.5.2-alpha1a,4,15108,10,31.3300,0.0000,-0.3200,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15108,AVG=10,CAL=DEFAULT,T=31.33,BX=0.00,BY=-0.32,BZ=0.13,STATUS=0xD1"
2026-07-15T19:12:42.032,163.768,0.5.2-alpha1a,4,15109,10,31.2000,-0.1200,-0.2500,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15109,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.12,BY=-0.25,BZ=0.13,STATUS=0x11"
2026-07-15T19:12:43.412,165.148,0.5.2-alpha1a,4,15110,10,31.2000,-0.0700,-0.3200,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15110,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.07,BY=-0.32,BZ=0.15,STATUS=0x51"
2026-07-15T19:12:44.843,166.579,0.5.2-alpha1a,4,15111,10,31.2000,-0.0600,-0.3000,0.0900,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15111,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.06,BY=-0.30,BZ=0.09,STATUS=0x91"
2026-07-15T19:12:46.237,167.973,0.5.2-alpha1a,4,15112,10,31.1800,-0.1100,-0.2400,0.2000,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15112,AVG=10,CAL=DEFAULT,T=31.18,BX=-0.11,BY=-0.24,BZ=0.20,STATUS=0xD1"
2026-07-15T19:12:47.661,169.398,0.5.2-alpha1a,4,15113,10,31.2500,-0.0800,-0.3500,0.1900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15113,AVG=10,CAL=DEFAULT,T=31.25,BX=-0.08,BY=-0.35,BZ=0.19,STATUS=0x11"
2026-07-15T19:12:48.952,170.688,0.5.2-alpha1a,4,15114,10,31.4700,-0.0800,-0.3300,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15114,AVG=10,CAL=DEFAULT,T=31.47,BX=-0.08,BY=-0.33,BZ=0.12,STATUS=0x51"
2026-07-15T19:12:50.332,172.068,0.5.2-alpha1a,4,15115,10,31.2800,-0.0800,-0.3700,0.0800,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15115,AVG=10,CAL=DEFAULT,T=31.28,BX=-0.08,BY=-0.37,BZ=0.08,STATUS=0x91"
2026-07-15T19:12:51.745,173.481,0.5.2-alpha1a,4,15116,10,31.1800,0.0200,-0.3800,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15116,AVG=10,CAL=DEFAULT,T=31.18,BX=0.02,BY=-0.38,BZ=0.11,STATUS=0xD1"
2026-07-15T19:12:53.153,174.889,0.5.2-alpha1a,4,15117,10,31.2800,-0.1100,-0.3000,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15117,AVG=10,CAL=DEFAULT,T=31.28,BX=-0.11,BY=-0.30,BZ=0.15,STATUS=0x11"
2026-07-15T19:12:54.566,176.302,0.5.2-alpha1a,4,15118,10,31.5000,-0.0700,-0.2800,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15118,AVG=10,CAL=DEFAULT,T=31.50,BX=-0.07,BY=-0.28,BZ=0.13,STATUS=0x51"
2026-07-15T19:12:55.868,177.604,0.5.2-alpha1a,4,15119,10,30.8000,-0.1100,-0.2500,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15119,AVG=10,CAL=DEFAULT,T=30.80,BX=-0.11,BY=-0.25,BZ=0.13,STATUS=0x91"
2026-07-15T19:12:57.256,178.992,0.5.2-alpha1a,4,15120,10,31.3700,-0.0800,-0.2900,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15120,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.08,BY=-0.29,BZ=0.12,STATUS=0xD1"
2026-07-15T19:12:58.656,180.392,0.5.2-alpha1a,4,15121,10,31.3300,-0.0800,-0.2200,0.1700,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15121,AVG=10,CAL=DEFAULT,T=31.33,BX=-0.08,BY=-0.22,BZ=0.17,STATUS=0x11"
2026-07-15T19:13:00.047,181.784,0.5.2-alpha1a,4,15122,10,31.5500,-0.1100,-0.3400,0.0900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15122,AVG=10,CAL=DEFAULT,T=31.55,BX=-0.11,BY=-0.34,BZ=0.09,STATUS=0x51"
2026-07-15T19:13:01.479,183.215,0.5.2-alpha1a,4,15123,10,31.3700,-0.0200,-0.3500,0.1700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15123,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.02,BY=-0.35,BZ=0.17,STATUS=0x91"
2026-07-15T19:13:02.918,184.655,0.5.2-alpha1a,4,15124,10,31.3700,-0.0700,-0.2100,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15124,AVG=10,CAL=DEFAULT,T=31.37,BX=-0.07,BY=-0.21,BZ=0.11,STATUS=0xD1"
2026-07-15T19:13:04.170,185.906,0.5.2-alpha1a,4,15125,10,31.3800,-0.1100,-0.2900,0.1900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15125,AVG=10,CAL=DEFAULT,T=31.38,BX=-0.11,BY=-0.29,BZ=0.19,STATUS=0x11"
2026-07-15T19:13:05.554,187.290,0.5.2-alpha1a,4,15126,10,31.5200,-0.1600,-0.2900,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15126,AVG=10,CAL=DEFAULT,T=31.52,BX=-0.16,BY=-0.29,BZ=0.11,STATUS=0x51"
2026-07-15T19:13:06.977,188.713,0.5.2-alpha1a,4,15127,10,31.0700,0.0200,-0.3900,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15127,AVG=10,CAL=DEFAULT,T=31.07,BX=0.02,BY=-0.39,BZ=0.11,STATUS=0x91"
2026-07-15T19:13:08.393,190.129,0.5.2-alpha1a,4,15128,10,31.4200,-0.0300,-0.3300,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15128,AVG=10,CAL=DEFAULT,T=31.42,BX=-0.03,BY=-0.33,BZ=0.11,STATUS=0xD1"
2026-07-15T19:13:09.820,191.557,0.5.2-alpha1a,4,15129,10,31.2000,-0.0900,-0.3000,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15129,AVG=10,CAL=DEFAULT,T=31.20,BX=-0.09,BY=-0.30,BZ=0.13,STATUS=0x11"
2026-07-15T19:13:11.093,192.829,0.5.2-alpha1a,4,15130,10,31.4200,-0.1200,-0.3200,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15130,AVG=10,CAL=DEFAULT,T=31.42,BX=-0.12,BY=-0.32,BZ=0.13,STATUS=0x51"
2026-07-15T19:13:12.470,194.206,0.5.2-alpha1a,4,15131,10,30.9400,0.0000,-0.3400,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15131,AVG=10,CAL=DEFAULT,T=30.94,BX=0.00,BY=-0.34,BZ=0.15,STATUS=0x91"
2026-07-15T19:13:13.899,195.635,0.5.2-alpha1a,4,15132,10,31.1200,-0.0800,-0.2900,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15132,AVG=10,CAL=DEFAULT,T=31.12,BX=-0.08,BY=-0.29,BZ=0.11,STATUS=0xD1"
2026-07-15T19:13:15.311,197.047,0.5.2-alpha1a,4,15133,10,31.4500,-0.0600,-0.2600,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15133,AVG=10,CAL=DEFAULT,T=31.45,BX=-0.06,BY=-0.26,BZ=0.15,STATUS=0x11"
2026-07-15T19:13:16.740,198.476,0.5.2-alpha1a,4,15134,10,31.6300,-0.0700,-0.2400,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15134,AVG=10,CAL=DEFAULT,T=31.63,BX=-0.07,BY=-0.24,BZ=0.11,STATUS=0x51"
2026-07-15T19:13:18.006,199.742,0.5.2-alpha1a,4,15135,10,31.3800,-0.0600,-0.3200,0.0700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15135,AVG=10,CAL=DEFAULT,T=31.38,BX=-0.06,BY=-0.32,BZ=0.07,STATUS=0x91"
2026-07-15T19:13:19.391,201.127,0.5.2-alpha1a,4,15136,10,31.2300,-0.1500,-0.2500,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15136,AVG=10,CAL=DEFAULT,T=31.23,BX=-0.15,BY=-0.25,BZ=0.11,STATUS=0xD1"
2026-07-15T19:13:20.822,202.558,0.5.2-alpha1a,4,15137,10,31.1000,-0.0600,-0.2400,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15137,AVG=10,CAL=DEFAULT,T=31.10,BX=-0.06,BY=-0.24,BZ=0.15,STATUS=0x11"
2026-07-15T19:13:22.240,203.976,0.5.2-alpha1a,4,15138,10,31.3200,-0.1100,-0.2200,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15138,AVG=10,CAL=DEFAULT,T=31.32,BX=-0.11,BY=-0.22,BZ=0.13,STATUS=0x51"
2026-07-15T19:13:23.663,205.399,0.5.2-alpha1a,4,15139,10,31.1500,-0.0800,-0.3200,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15139,AVG=10,CAL=DEFAULT,T=31.15,BX=-0.08,BY=-0.32,BZ=0.15,STATUS=0x91"
2026-07-15T19:13:24.928,206.664,0.5.2-alpha1a,4,15140,10,31.1200,-0.1200,-0.3500,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15140,AVG=10,CAL=DEFAULT,T=31.12,BX=-0.12,BY=-0.35,BZ=0.11,STATUS=0xD1"
2026-07-15T19:13:26.313,208.049,0.5.2-alpha1a,4,15141,10,31.6000,-0.0700,-0.2400,0.0400,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15141,AVG=10,CAL=DEFAULT,T=31.60,BX=-0.07,BY=-0.24,BZ=0.04,STATUS=0x11"
2026-07-15T19:13:27.735,209.471,0.5.2-alpha1a,4,15142,10,30.7900,-0.1200,-0.2600,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15142,AVG=10,CAL=DEFAULT,T=30.79,BX=-0.12,BY=-0.26,BZ=0.13,STATUS=0x51"
2026-07-15T19:13:29.154,210.890,0.5.2-alpha1a,4,15143,10,31.0700,-0.0700,-0.2800,0.1700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15143,AVG=10,CAL=DEFAULT,T=31.07,BX=-0.07,BY=-0.28,BZ=0.17,STATUS=0x91"
2026-07-15T19:13:30.594,212.330,0.5.2-alpha1a,4,15144,10,31.2500,-0.0800,-0.2400,0.0800,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15144,AVG=10,CAL=DEFAULT,T=31.25,BX=-0.08,BY=-0.24,BZ=0.08,STATUS=0xD1"
2026-07-15T19:13:31.851,213.587,0.5.2-alpha1a,4,15145,10,31.1800,-0.1200,-0.2500,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15145,AVG=10,CAL=DEFAULT,T=31.18,BX=-0.12,BY=-0.25,BZ=0.13,STATUS=0x11"
2026-07-15T19:13:33.235,214.971,0.5.2-alpha1a,4,15146,10,31.5000,-0.1100,-0.3700,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15146,AVG=10,CAL=DEFAULT,T=31.50,BX=-0.11,BY=-0.37,BZ=0.12,STATUS=0x51"
2026-07-15T19:13:34.645,216.381,0.5.2-alpha1a,4,15147,10,31.4500,-0.0700,-0.3200,0.0900,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15147,AVG=10,CAL=DEFAULT,T=31.45,BX=-0.07,BY=-0.32,BZ=0.09,STATUS=0x91"
2026-07-15T19:13:36.051,217.787,0.5.2-alpha1a,4,15148,10,31.3300,-0.0800,-0.2900,0.0800,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15148,AVG=10,CAL=DEFAULT,T=31.33,BX=-0.08,BY=-0.29,BZ=0.08,STATUS=0xD1"
2026-07-15T19:13:37.483,219.218,0.5.2-alpha1a,4,15149,10,31.3200,-0.0600,-0.3400,0.0800,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15149,AVG=10,CAL=DEFAULT,T=31.32,BX=-0.06,BY=-0.34,BZ=0.08,STATUS=0x11"
2026-07-15T19:13:38.893,220.629,0.5.2-alpha1a,4,15150,10,31.4200,-0.0600,-0.3300,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15150,AVG=10,CAL=DEFAULT,T=31.42,BX=-0.06,BY=-0.33,BZ=0.12,STATUS=0x51"
2026-07-15T19:13:40.155,221.891,0.5.2-alpha1a,4,15151,10,31.1200,-0.0900,-0.2200,0.1700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15151,AVG=10,CAL=DEFAULT,T=31.12,BX=-0.09,BY=-0.22,BZ=0.17,STATUS=0x91"
2026-07-15T19:13:41.540,223.276,0.5.2-alpha1a,4,15152,10,30.8500,-0.0800,-0.2600,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15152,AVG=10,CAL=DEFAULT,T=30.85,BX=-0.08,BY=-0.26,BZ=0.09,STATUS=0xD1"
2026-07-15T19:13:42.958,224.694,0.5.2-alpha1a,4,15153,10,31.4200,-0.0300,-0.3400,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15153,AVG=10,CAL=DEFAULT,T=31.42,BX=-0.03,BY=-0.34,BZ=0.11,STATUS=0x11"
2026-07-15T19:13:44.382,226.117,0.5.2-alpha1a,4,15154,10,31.1800,-0.0600,-0.3400,0.1900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15154,AVG=10,CAL=DEFAULT,T=31.18,BX=-0.06,BY=-0.34,BZ=0.19,STATUS=0x51"
2026-07-15T19:13:45.801,227.537,0.5.2-alpha1a,4,15155,10,30.9900,-0.1300,-0.2400,0.0700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15155,AVG=10,CAL=DEFAULT,T=30.99,BX=-0.13,BY=-0.24,BZ=0.07,STATUS=0x91"
2026-07-15T19:13:47.077,228.812,0.5.2-alpha1a,4,15156,10,30.9900,-0.1600,-0.2600,0.0300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15156,AVG=10,CAL=DEFAULT,T=30.99,BX=-0.16,BY=-0.26,BZ=0.03,STATUS=0xD1"
2026-07-15T19:13:48.461,230.196,0.5.2-alpha1a,4,15157,10,31.0200,-0.1500,-0.2600,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15157,AVG=10,CAL=DEFAULT,T=31.02,BX=-0.15,BY=-0.26,BZ=0.15,STATUS=0x11"
2026-07-15T19:13:49.876,231.611,0.5.2-alpha1a,4,15158,10,31.1500,-0.0200,-0.3200,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15158,AVG=10,CAL=DEFAULT,T=31.15,BX=-0.02,BY=-0.32,BZ=0.15,STATUS=0x51"
2026-07-15T19:13:51.302,233.037,0.5.2-alpha1a,4,15159,10,31.4500,-0.0300,-0.3400,0.1600,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15159,AVG=10,CAL=DEFAULT,T=31.45,BX=-0.03,BY=-0.34,BZ=0.16,STATUS=0x91"
2026-07-15T19:13:52.729,234.465,0.5.2-alpha1a,4,15160,10,31.5000,-0.0200,-0.3300,0.0800,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15160,AVG=10,CAL=DEFAULT,T=31.50,BX=-0.02,BY=-0.33,BZ=0.08,STATUS=0xD1"
2026-07-15T19:13:53.999,235.735,0.5.2-alpha1a,4,15161,10,31.0700,-0.0800,-0.3200,0.0800,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15161,AVG=10,CAL=DEFAULT,T=31.07,BX=-0.08,BY=-0.32,BZ=0.08,STATUS=0x11"
2026-07-15T19:13:55.383,237.118,0.5.2-alpha1a,4,15162,10,31.1800,-0.1500,-0.2600,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15162,AVG=10,CAL=DEFAULT,T=31.18,BX=-0.15,BY=-0.26,BZ=0.15,STATUS=0x51"
2026-07-15T19:13:56.789,238.524,0.5.2-alpha1a,4,15163,10,31.4700,-0.1300,-0.3200,0.0700,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15163,AVG=10,CAL=DEFAULT,T=31.47,BX=-0.13,BY=-0.32,BZ=0.07,STATUS=0x91"
2026-07-15T19:13:58.210,239.945,0.5.2-alpha1a,4,15164,10,30.9900,0.0000,-0.2000,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15164,AVG=10,CAL=DEFAULT,T=30.99,BX=0.00,BY=-0.20,BZ=0.09,STATUS=0xD1"
2026-07-15T19:13:59.636,241.371,0.5.2-alpha1a,4,15165,10,31.0700,-0.1500,-0.3000,0.2000,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15165,AVG=10,CAL=DEFAULT,T=31.07,BX=-0.15,BY=-0.30,BZ=0.20,STATUS=0x11"
2026-07-15T19:14:00.927,242.663,0.5.2-alpha1a,4,15166,10,31.1000,-0.0200,-0.2900,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15166,AVG=10,CAL=DEFAULT,T=31.10,BX=-0.02,BY=-0.29,BZ=0.12,STATUS=0x51"
2026-07-15T19:14:02.303,244.038,0.5.2-alpha1a,4,15167,10,31.1800,-0.0700,-0.2200,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15167,AVG=10,CAL=DEFAULT,T=31.18,BX=-0.07,BY=-0.22,BZ=0.13,STATUS=0x91"
2026-07-15T19:14:03.731,245.467,0.5.2-alpha1a,4,15168,10,31.0700,-0.1100,-0.2200,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=15168,AVG=10,CAL=DEFAULT,T=31.07,BX=-0.11,BY=-0.22,BZ=0.12,STATUS=0xD1"
